District Id,Month,Cases
MH_Amravati,2,252
MH_Amravati,3,572
MH_Amravati,4,2447
MH_Amravati,5,5222
MH_Amravati,6,7072
MH_Amravati,7,1980
MH_Amravati,8,1696
MH_Amravati,9,1959
MH_Amravati,10,4694
MH_Amravati,11,17693
MH_Amravati,12,10101
MH_Amravati,13,23277
MH_Amravati,14,16432
MH_Amravati,15,1329
MH_Amravati,16,1567
MH_Amravati,17,0
MH_Aurangabad,1,716
MH_Aurangabad,2,1952
MH_Aurangabad,3,5991
MH_Aurangabad,4,9264
MH_Aurangabad,5,11894
MH_Aurangabad,6,9592
MH_Aurangabad,7,4027
MH_Aurangabad,8,2908
MH_Aurangabad,9,2316
MH_Aurangabad,10,1364
MH_Aurangabad,11,9405
MH_Aurangabad,12,43533
MH_Aurangabad,13,35309
MH_Aurangabad,14,11155
MH_Aurangabad,15,3327
MH_Aurangabad,16,1858
MH_Aurangabad,17,0
MH_Beed,1,1
MH_Beed,2,74
MH_Beed,3,166
MH_Beed,4,2186
MH_Beed,5,4606
MH_Beed,6,5214
MH_Beed,7,2833
MH_Beed,8,1711
MH_Beed,9,1316
MH_Beed,10,970
MH_Beed,11,2274
MH_Beed,12,14929
MH_Beed,13,37770
MH_Beed,14,17023
MH_Beed,15,4811
MH_Beed,16,5423
MH_Beed,17,0
MH_Bhandara,1,1
MH_Bhandara,2,49
MH_Bhandara,3,125
MH_Bhandara,4,317
MH_Bhandara,5,2662
MH_Bhandara,6,4374
MH_Bhandara,7,2396
MH_Bhandara,8,2197
MH_Bhandara,9,1461
MH_Bhandara,10,448
MH_Bhandara,11,1014
MH_Bhandara,12,19279
MH_Bhandara,13,23505
MH_Bhandara,14,2458
MH_Bhandara,15,148
MH_Bhandara,16,133
MH_Bhandara,17,0
MH_Buldhana,1,26
MH_Buldhana,2,99
MH_Buldhana,3,295
MH_Buldhana,4,1792
MH_Buldhana,5,3186
MH_Buldhana,6,3734
MH_Buldhana,7,2140
MH_Buldhana,8,1397
MH_Buldhana,9,1607
MH_Buldhana,10,1368
MH_Buldhana,11,5221
MH_Buldhana,12,16103
MH_Buldhana,13,30344
MH_Buldhana,14,14838
MH_Buldhana,15,2136
MH_Buldhana,16,585
MH_Buldhana,17,0
MH_Chandrapur,1,5
MH_Chandrapur,2,42
MH_Chandrapur,3,137
MH_Chandrapur,4,788
MH_Chandrapur,5,4672
MH_Chandrapur,6,7451
MH_Chandrapur,7,5053
MH_Chandrapur,8,3971
MH_Chandrapur,9,1711
MH_Chandrapur,10,510
MH_Chandrapur,11,1647
MH_Chandrapur,12,11251
MH_Chandrapur,13,42199
MH_Chandrapur,14,8058
MH_Chandrapur,15,600
MH_Chandrapur,16,616
MH_Chandrapur,17,0
MH_Dhule,1,71
MH_Dhule,2,322
MH_Dhule,3,1217
MH_Dhule,4,3160
MH_Dhule,5,6132
MH_Dhule,6,2572
MH_Dhule,7,1045
MH_Dhule,8,488
MH_Dhule,9,918
MH_Dhule,10,453
MH_Dhule,11,2565
MH_Dhule,12,13556
MH_Dhule,13,9416
MH_Dhule,14,3607
MH_Dhule,15,510
MH_Dhule,16,334
MH_Dhule,17,0
MH_Gadchiroli,1,41
MH_Gadchiroli,2,51
MH_Gadchiroli,3,268
MH_Gadchiroli,4,594
MH_Gadchiroli,5,2023
MH_Gadchiroli,6,2945
MH_Gadchiroli,7,1891
MH_Gadchiroli,8,808
MH_Gadchiroli,9,252
MH_Gadchiroli,10,335
MH_Gadchiroli,11,1358
MH_Gadchiroli,12,12605
MH_Gadchiroli,13,5653
MH_Gadchiroli,14,892
MH_Gadchiroli,15,699
MH_Gadchiroli,16,45
MH_Gadchiroli,17,0
MH_Gondia,1,1
MH_Gondia,2,69
MH_Gondia,3,147
MH_Gondia,4,517
MH_Gondia,5,2556
MH_Gondia,6,4994
MH_Gondia,7,2620
MH_Gondia,8,2297
MH_Gondia,9,951
MH_Gondia,10,295
MH_Gondia,11,411
MH_Gondia,12,7750
MH_Gondia,13,15842
MH_Gondia,14,1890
MH_Gondia,15,125
MH_Gondia,16,186
MH_Gondia,17,0
MH_Hingoli,1,61
MH_Hingoli,2,178
MH_Hingoli,3,110
MH_Hingoli,4,595
MH_Hingoli,5,1213
MH_Hingoli,6,1223
MH_Hingoli,7,428
MH_Hingoli,8,257
MH_Hingoli,9,240
MH_Hingoli,10,196
MH_Hingoli,11,868
MH_Hingoli,12,4300
MH_Hingoli,13,6606
MH_Hingoli,14,1892
MH_Hingoli,15,180
MH_Hingoli,16,151
MH_Hingoli,17,0
MH_Jalgaon,1,223
MH_Jalgaon,2,1479
MH_Jalgaon,3,4653
MH_Jalgaon,4,10503
MH_Jalgaon,5,21238
MH_Jalgaon,6,13376
MH_Jalgaon,7,2697
MH_Jalgaon,8,1405
MH_Jalgaon,9,1540
MH_Jalgaon,10,1231
MH_Jalgaon,11,11534
MH_Jalgaon,12,32257
MH_Jalgaon,13,28979
MH_Jalgaon,14,7919
MH_Jalgaon,15,734
MH_Jalgaon,16,473
MH_Jalgaon,17,0
MH_Jalna,1,20
MH_Jalna,2,252
MH_Jalna,3,812
MH_Jalna,4,1866
MH_Jalna,5,3057
MH_Jalna,6,2637
MH_Jalna,7,2582
MH_Jalna,8,1155
MH_Jalna,9,689
MH_Jalna,10,619
MH_Jalna,11,3024
MH_Jalna,12,15088
MH_Jalna,13,21739
MH_Jalna,14,5589
MH_Jalna,15,792
MH_Jalna,16,423
MH_Jalna,17,0
MH_Kolhapur,1,27
MH_Kolhapur,2,669
MH_Kolhapur,3,628
MH_Kolhapur,4,11423
MH_Kolhapur,5,20469
MH_Kolhapur,6,12871
MH_Kolhapur,7,2077
MH_Kolhapur,8,1010
MH_Kolhapur,9,482
MH_Kolhapur,10,430
MH_Kolhapur,11,791
MH_Kolhapur,12,4307
MH_Kolhapur,13,33049
MH_Kolhapur,14,46940
MH_Kolhapur,15,44118
MH_Kolhapur,16,22424
MH_Kolhapur,17,0
MH_Latur,1,32
MH_Latur,2,144
MH_Latur,3,582
MH_Latur,4,4043
MH_Latur,5,7930
MH_Latur,6,6766
MH_Latur,7,1847
MH_Latur,8,1515
MH_Latur,9,1075
MH_Latur,10,1188
MH_Latur,11,1982
MH_Latur,12,22123
MH_Latur,13,35039
MH_Latur,14,6310
MH_Latur,15,1886
MH_Latur,16,1011
MH_Latur,17,0
MH_Mumbai,1,16738
MH_Mumbai,2,41488
MH_Mumbai,3,36874
MH_Mumbai,4,33435
MH_Mumbai,5,44475
MH_Mumbai,6,62592
MH_Mumbai,7,34531
MH_Mumbai,8,23405
MH_Mumbai,9,17521
MH_Mumbai,10,13942
MH_Mumbai,11,29886
MH_Mumbai,12,201233
MH_Mumbai,13,139650
MH_Mumbai,14,31345
MH_Mumbai,15,17163
MH_Mumbai,16,11050
MH_Mumbai,17,0
MH_Nagpur,1,331
MH_Nagpur,2,682
MH_Nagpur,3,3244
MH_Nagpur,4,9761
MH_Nagpur,5,40136
MH_Nagpur,6,36618
MH_Nagpur,7,19920
MH_Nagpur,8,11020
MH_Nagpur,9,11808
MH_Nagpur,10,9165
MH_Nagpur,11,33230
MH_Nagpur,12,130213
MH_Nagpur,13,172397
MH_Nagpur,14,16079
MH_Nagpur,15,1313
MH_Nagpur,16,843
MH_Nagpur,17,0
MH_Nanded,1,57
MH_Nanded,2,178
MH_Nanded,3,404
MH_Nanded,4,3053
MH_Nanded,5,7838
MH_Nanded,6,6463
MH_Nanded,7,1644
MH_Nanded,8,1134
MH_Nanded,9,1517
MH_Nanded,10,905
MH_Nanded,11,3627
MH_Nanded,12,37625
MH_Nanded,13,23700
MH_Nanded,14,2587
MH_Nanded,15,583
MH_Nanded,16,773
MH_Nanded,17,0
MH_Nandurbar,1,22
MH_Nandurbar,2,26
MH_Nandurbar,3,234
MH_Nandurbar,4,821
MH_Nandurbar,5,2934
MH_Nandurbar,6,1877
MH_Nandurbar,7,731
MH_Nandurbar,8,977
MH_Nandurbar,9,1499
MH_Nandurbar,10,1173
MH_Nandurbar,11,1480
MH_Nandurbar,12,14918
MH_Nandurbar,13,11283
MH_Nandurbar,14,1332
MH_Nandurbar,15,590
MH_Nandurbar,16,719
MH_Nandurbar,17,0
MH_Nashik,1,807
MH_Nashik,2,1144
MH_Nashik,3,5729
MH_Nashik,4,16781
MH_Nashik,5,31150
MH_Nashik,6,31631
MH_Nashik,7,12809
MH_Nashik,8,10423
MH_Nashik,9,8059
MH_Nashik,10,5228
MH_Nashik,11,14205
MH_Nashik,12,94041
MH_Nashik,13,131086
MH_Nashik,14,31060
MH_Nashik,15,6458
MH_Nashik,16,3662
MH_Nashik,17,0
MH_Osmanabad,1,4
MH_Osmanabad,2,142
MH_Osmanabad,3,264
MH_Osmanabad,4,2846
MH_Osmanabad,5,5770
MH_Osmanabad,6,5297
MH_Osmanabad,7,1469
MH_Osmanabad,8,895
MH_Osmanabad,9,1089
MH_Osmanabad,10,498
MH_Osmanabad,11,822
MH_Osmanabad,12,8960
MH_Osmanabad,13,21104
MH_Osmanabad,14,11830
MH_Osmanabad,15,2324
MH_Osmanabad,16,2645
MH_Osmanabad,17,0
MH_Palghar,1,349
MH_Palghar,2,1989
MH_Palghar,3,7900
MH_Palghar,4,10017
MH_Palghar,5,10944
MH_Palghar,6,9292
MH_Palghar,7,3547
MH_Palghar,8,2126
MH_Palghar,9,1848
MH_Palghar,10,907
MH_Palghar,11,1495
MH_Palghar,12,15997
MH_Palghar,13,40427
MH_Palghar,14,14302
MH_Palghar,15,7484
MH_Palghar,16,5876
MH_Palghar,17,0
MH_Pune,1,3314
MH_Pune,2,8870
MH_Pune,3,29908
MH_Pune,4,82549
MH_Pune,5,110778
MH_Pune,6,83961
MH_Pune,7,22198
MH_Pune,8,21205
MH_Pune,9,17848
MH_Pune,10,14032
MH_Pune,11,44899
MH_Pune,12,239751
MH_Pune,13,283780
MH_Pune,14,73522
MH_Pune,15,34654
MH_Pune,16,31999
MH_Pune,17,0
MH_Raigad,1,327
MH_Raigad,2,1541
MH_Raigad,3,7242
MH_Raigad,4,13168
MH_Raigad,5,19835
MH_Raigad,6,14288
MH_Raigad,7,4822
MH_Raigad,8,3331
MH_Raigad,9,3086
MH_Raigad,10,1789
MH_Raigad,11,3545
MH_Raigad,12,23230
MH_Raigad,13,41026
MH_Raigad,14,20220
MH_Raigad,15,18449
MH_Raigad,16,10356
MH_Raigad,17,0
MH_Ratnagiri,1,104
MH_Ratnagiri,2,309
MH_Ratnagiri,3,524
MH_Ratnagiri,4,1695
MH_Ratnagiri,5,3776
MH_Ratnagiri,6,3032
MH_Ratnagiri,7,653
MH_Ratnagiri,8,1071
MH_Ratnagiri,9,1295
MH_Ratnagiri,10,427
MH_Ratnagiri,11,598
MH_Ratnagiri,12,3194
MH_Ratnagiri,13,19604
MH_Ratnagiri,14,19103
MH_Ratnagiri,15,13965
MH_Ratnagiri,16,6674
MH_Ratnagiri,17,0
MH_Sangli,1,43
MH_Sangli,2,182
MH_Sangli,3,505
MH_Sangli,4,5096
MH_Sangli,5,19915
MH_Sangli,6,18134
MH_Sangli,7,4046
MH_Sangli,8,1387
MH_Sangli,9,1297
MH_Sangli,10,543
MH_Sangli,11,763
MH_Sangli,12,8725
MH_Sangli,13,42064
MH_Sangli,14,36676
MH_Sangli,15,28931
MH_Sangli,16,26042
MH_Sangli,17,0
MH_Satara,1,125
MH_Satara,2,616
MH_Satara,3,1114
MH_Satara,4,4938
MH_Satara,5,18070
MH_Satara,6,18602
MH_Satara,7,6680
MH_Satara,8,3968
MH_Satara,9,2462
MH_Satara,10,2041
MH_Satara,11,3279
MH_Satara,12,15523
MH_Satara,13,56409
MH_Satara,14,47848
MH_Satara,15,24161
MH_Satara,16,24168
MH_Satara,17,0
MH_Sindhudurg,1,50
MH_Sindhudurg,2,143
MH_Sindhudurg,3,112
MH_Sindhudurg,4,304
MH_Sindhudurg,5,1909
MH_Sindhudurg,6,2099
MH_Sindhudurg,7,621
MH_Sindhudurg,8,569
MH_Sindhudurg,9,439
MH_Sindhudurg,10,329
MH_Sindhudurg,11,245
MH_Sindhudurg,12,2131
MH_Sindhudurg,13,10383
MH_Sindhudurg,14,15274
MH_Sindhudurg,15,10610
MH_Sindhudurg,16,4492
MH_Sindhudurg,17,0
MH_Solapur,1,344
MH_Solapur,2,1476
MH_Solapur,3,2658
MH_Solapur,4,9136
MH_Solapur,5,14093
MH_Solapur,6,12973
MH_Solapur,7,5885
MH_Solapur,8,5281
MH_Solapur,9,3167
MH_Solapur,10,1883
MH_Solapur,11,2964
MH_Solapur,12,20513
MH_Solapur,13,55374
MH_Solapur,14,32506
MH_Solapur,15,11550
MH_Solapur,16,16567
MH_Solapur,17,0
MH_Thane,1,3287
MH_Thane,2,14793
MH_Thane,3,47244
MH_Thane,4,45614
MH_Thane,5,47970
MH_Thane,6,48853
MH_Thane,7,23089
MH_Thane,8,17178
MH_Thane,9,15339
MH_Thane,10,9312
MH_Thane,11,20373
MH_Thane,12,133550
MH_Thane,13,119747
MH_Thane,14,24192
MH_Thane,15,17991
MH_Thane,16,10225
MH_Thane,17,0
MH_Wardha,1,11
MH_Wardha,2,365
MH_Wardha,3,2187
MH_Wardha,4,651
MH_Wardha,5,3330
MH_Wardha,6,2400
MH_Wardha,7,1655
MH_Wardha,8,1496
MH_Wardha,9,1194
MH_Wardha,10,2712
MH_Wardha,11,7542
MH_Wardha,12,20793
MH_Wardha,13,15966
MH_Wardha,14,1903
MH_Wardha,15,866
MH_Wardha,16,24
MH_Wardha,17,0
MH_Washim,1,100
MH_Washim,2,46
MH_Washim,3,204
MH_Washim,4,869
MH_Washim,5,1732
MH_Washim,6,2334
MH_Washim,7,735
MH_Washim,8,657
MH_Washim,9,421
MH_Washim,10,527
MH_Washim,11,3824
MH_Washim,12,9074
MH_Washim,13,13428
MH_Washim,14,7162
MH_Washim,15,538
MH_Washim,16,842
MH_Washim,17,0
MH_Yavatmal,1,99
MH_Yavatmal,2,82
MH_Yavatmal,3,300
MH_Yavatmal,4,1507
MH_Yavatmal,5,3269
MH_Yavatmal,6,4617
MH_Yavatmal,7,1686
MH_Yavatmal,8,1386
MH_Yavatmal,9,1724
MH_Yavatmal,10,1714
MH_Yavatmal,11,5645
MH_Yavatmal,12,10211
MH_Yavatmal,13,31636
MH_Yavatmal,14,11764
MH_Yavatmal,15,443
MH_Yavatmal,16,230
MH_Yavatmal,17,0
ML_East Garo Hills,1,1
ML_East Garo Hills,2,86
ML_East Garo Hills,3,34
ML_East Garo Hills,4,119
ML_East Garo Hills,5,122
ML_East Garo Hills,6,10
ML_East Garo Hills,7,0
ML_East Garo Hills,8,0
ML_East Garo Hills,9,0
ML_East Garo Hills,10,44
ML_East Garo Hills,11,294
ML_East Garo Hills,12,668
ML_East Garo Hills,13,365
ML_East Garo Hills,14,61
ML_East Garo Hills,15,0
ML_East Garo Hills,16,0
ML_East Garo Hills,17,0
ML_East Jaintia Hills,1,2
ML_East Jaintia Hills,2,21
ML_East Jaintia Hills,3,285
ML_East Jaintia Hills,4,90
ML_East Jaintia Hills,5,101
ML_East Jaintia Hills,6,27
ML_East Jaintia Hills,7,19
ML_East Jaintia Hills,8,7
ML_East Jaintia Hills,9,2
ML_East Jaintia Hills,10,23
ML_East Jaintia Hills,11,417
ML_East Jaintia Hills,12,593
ML_East Jaintia Hills,13,345
ML_East Jaintia Hills,14,315
ML_East Jaintia Hills,15,0
ML_East Jaintia Hills,16,0
ML_East Jaintia Hills,17,0
ML_East Khasi Hills,1,13
ML_East Khasi Hills,2,12
ML_East Khasi Hills,3,111
ML_East Khasi Hills,4,729
ML_East Khasi Hills,5,1592
ML_East Khasi Hills,6,2795
ML_East Khasi Hills,7,1152
ML_East Khasi Hills,8,1466
ML_East Khasi Hills,9,611
ML_East Khasi Hills,10,181
ML_East Khasi Hills,11,41
ML_East Khasi Hills,12,357
ML_East Khasi Hills,13,4914
ML_East Khasi Hills,14,10277
ML_East Khasi Hills,15,4287
ML_East Khasi Hills,16,6181
ML_East Khasi Hills,17,0
ML_North Garo Hills,1,1
ML_North Garo Hills,2,0
ML_North Garo Hills,3,19
ML_North Garo Hills,4,39
ML_North Garo Hills,5,170
ML_North Garo Hills,6,25
ML_North Garo Hills,7,15
ML_North Garo Hills,8,4
ML_North Garo Hills,9,0
ML_North Garo Hills,10,0
ML_North Garo Hills,11,0
ML_North Garo Hills,12,52
ML_North Garo Hills,13,516
ML_North Garo Hills,14,644
ML_North Garo Hills,15,295
ML_North Garo Hills,16,4
ML_North Garo Hills,17,0
ML_Ribhoi,1,14
ML_Ribhoi,2,107
ML_Ribhoi,3,179
ML_Ribhoi,4,466
ML_Ribhoi,5,432
ML_Ribhoi,6,232
ML_Ribhoi,7,63
ML_Ribhoi,8,26
ML_Ribhoi,9,5
ML_Ribhoi,10,23
ML_Ribhoi,11,392
ML_Ribhoi,12,2504
ML_Ribhoi,13,1934
ML_Ribhoi,14,1907
ML_Ribhoi,15,329
ML_Ribhoi,16,0
ML_Ribhoi,17,0
ML_South Garo Hills,1,5
ML_South Garo Hills,2,22
ML_South Garo Hills,3,94
ML_South Garo Hills,4,59
ML_South Garo Hills,5,84
ML_South Garo Hills,6,20
ML_South Garo Hills,7,2
ML_South Garo Hills,8,0
ML_South Garo Hills,9,0
ML_South Garo Hills,10,49
ML_South Garo Hills,11,260
ML_South Garo Hills,12,346
ML_South Garo Hills,13,262
ML_South Garo Hills,14,54
ML_South Garo Hills,15,0
ML_South Garo Hills,16,0
ML_South Garo Hills,17,0
ML_South West Garo Hills,1,5
ML_South West Garo Hills,2,2
ML_South West Garo Hills,3,8
ML_South West Garo Hills,4,13
ML_South West Garo Hills,5,66
ML_South West Garo Hills,6,39
ML_South West Garo Hills,7,68
ML_South West Garo Hills,8,3
ML_South West Garo Hills,9,2
ML_South West Garo Hills,10,1
ML_South West Garo Hills,11,0
ML_South West Garo Hills,12,221
ML_South West Garo Hills,13,863
ML_South West Garo Hills,14,326
ML_South West Garo Hills,15,191
ML_South West Garo Hills,16,0
ML_South West Garo Hills,17,0
ML_South West Khasi Hills,1,1
ML_South West Khasi Hills,2,14
ML_South West Khasi Hills,3,42
ML_South West Khasi Hills,4,4
ML_South West Khasi Hills,5,6
ML_South West Khasi Hills,6,0
ML_South West Khasi Hills,7,0
ML_South West Khasi Hills,8,0
ML_South West Khasi Hills,9,28
ML_South West Khasi Hills,10,383
ML_South West Khasi Hills,11,593
ML_South West Khasi Hills,12,608
ML_South West Khasi Hills,13,366
ML_South West Khasi Hills,14,0
ML_South West Khasi Hills,15,0
ML_South West Khasi Hills,16,0
ML_South West Khasi Hills,17,0
ML_West Garo Hills,1,5
ML_West Garo Hills,2,3
ML_West Garo Hills,3,39
ML_West Garo Hills,4,429
ML_West Garo Hills,5,411
ML_West Garo Hills,6,386
ML_West Garo Hills,7,399
ML_West Garo Hills,8,41
ML_West Garo Hills,9,4
ML_West Garo Hills,10,3
ML_West Garo Hills,11,26
ML_West Garo Hills,12,255
ML_West Garo Hills,13,1737
ML_West Garo Hills,14,1848
ML_West Garo Hills,15,2716
ML_West Garo Hills,16,299
ML_West Garo Hills,17,0
ML_West Jaintia Hills,1,5
ML_West Jaintia Hills,2,5
ML_West Jaintia Hills,3,16
ML_West Jaintia Hills,4,17
ML_West Jaintia Hills,5,125
ML_West Jaintia Hills,6,177
ML_West Jaintia Hills,7,153
ML_West Jaintia Hills,8,34
ML_West Jaintia Hills,9,32
ML_West Jaintia Hills,10,0
ML_West Jaintia Hills,11,127
ML_West Jaintia Hills,12,765
ML_West Jaintia Hills,13,1651
ML_West Jaintia Hills,14,1428
ML_West Jaintia Hills,15,1223
ML_West Jaintia Hills,16,0
ML_West Jaintia Hills,17,0
ML_West Khasi Hills,1,1
ML_West Khasi Hills,2,0
ML_West Khasi Hills,3,13
ML_West Khasi Hills,4,54
ML_West Khasi Hills,5,66
ML_West Khasi Hills,6,43
ML_West Khasi Hills,7,12
ML_West Khasi Hills,8,4
ML_West Khasi Hills,9,4
ML_West Khasi Hills,10,1
ML_West Khasi Hills,11,7
ML_West Khasi Hills,12,288
ML_West Khasi Hills,13,514
ML_West Khasi Hills,14,569
ML_West Khasi Hills,15,1662
ML_West Khasi Hills,16,0
ML_West Khasi Hills,17,0
MZ_Aizawl,1,1
MZ_Aizawl,2,36
MZ_Aizawl,3,64
MZ_Aizawl,4,285
MZ_Aizawl,5,567
MZ_Aizawl,6,482
MZ_Aizawl,7,949
MZ_Aizawl,8,300
MZ_Aizawl,9,146
MZ_Aizawl,10,63
MZ_Aizawl,11,22
MZ_Aizawl,12,198
MZ_Aizawl,13,2578
MZ_Aizawl,14,4875
MZ_Aizawl,15,6597
MZ_Aizawl,16,15578
MZ_Aizawl,17,0
MZ_Champhai,1,8
MZ_Champhai,2,5
MZ_Champhai,3,31
MZ_Champhai,4,1
MZ_Champhai,5,9
MZ_Champhai,6,56
MZ_Champhai,7,27
MZ_Champhai,8,0
MZ_Champhai,9,6
MZ_Champhai,10,2
MZ_Champhai,11,15
MZ_Champhai,12,87
MZ_Champhai,13,297
MZ_Champhai,14,185
MZ_Champhai,15,342
MZ_Champhai,16,0
MZ_Champhai,17,0
MZ_Kolasib,1,11
MZ_Kolasib,2,3
MZ_Kolasib,3,156
MZ_Kolasib,4,46
MZ_Kolasib,5,37
MZ_Kolasib,6,18
MZ_Kolasib,7,21
MZ_Kolasib,8,8
MZ_Kolasib,9,1
MZ_Kolasib,10,0
MZ_Kolasib,11,50
MZ_Kolasib,12,300
MZ_Kolasib,13,606
MZ_Kolasib,14,1559
MZ_Kolasib,15,1230
MZ_Kolasib,16,0
MZ_Kolasib,17,0
MZ_Lawngtlai,1,8
MZ_Lawngtlai,2,13
MZ_Lawngtlai,3,10
MZ_Lawngtlai,4,9
MZ_Lawngtlai,5,51
MZ_Lawngtlai,6,125
MZ_Lawngtlai,7,96
MZ_Lawngtlai,8,18
MZ_Lawngtlai,9,10
MZ_Lawngtlai,10,0
MZ_Lawngtlai,11,72
MZ_Lawngtlai,12,222
MZ_Lawngtlai,13,737
MZ_Lawngtlai,14,785
MZ_Lawngtlai,15,797
MZ_Lawngtlai,16,0
MZ_Lawngtlai,17,0
MZ_Lunglei,1,46
MZ_Lunglei,2,19
MZ_Lunglei,3,49
MZ_Lunglei,4,48
MZ_Lunglei,5,117
MZ_Lunglei,6,25
MZ_Lunglei,7,76
MZ_Lunglei,8,31
MZ_Lunglei,9,7
MZ_Lunglei,10,1
MZ_Lunglei,11,31
MZ_Lunglei,12,253
MZ_Lunglei,13,520
MZ_Lunglei,14,1409
MZ_Lunglei,15,986
MZ_Lunglei,16,0
MZ_Lunglei,17,0
MZ_Mamit,1,18
MZ_Mamit,2,3
MZ_Mamit,3,3
MZ_Mamit,4,15
MZ_Mamit,5,19
MZ_Mamit,6,24
MZ_Mamit,7,3
MZ_Mamit,8,0
MZ_Mamit,9,0
MZ_Mamit,10,2
MZ_Mamit,11,7
MZ_Mamit,12,117
MZ_Mamit,13,52
MZ_Mamit,14,541
MZ_Mamit,15,758
MZ_Mamit,16,0
MZ_Mamit,17,0
MZ_Saiha,1,9
MZ_Saiha,2,17
MZ_Saiha,3,1
MZ_Saiha,4,4
MZ_Saiha,5,1
MZ_Saiha,6,2
MZ_Saiha,7,1
MZ_Saiha,8,2
MZ_Saiha,9,0
MZ_Saiha,10,3
MZ_Saiha,11,2
MZ_Saiha,12,104
MZ_Saiha,13,180
MZ_Saiha,14,304
MZ_Saiha,15,346
MZ_Saiha,16,0
MZ_Saiha,17,0
MZ_Serchhip,1,3
MZ_Serchhip,2,4
MZ_Serchhip,3,8
MZ_Serchhip,4,33
MZ_Serchhip,5,39
MZ_Serchhip,6,71
MZ_Serchhip,7,18
MZ_Serchhip,8,4
MZ_Serchhip,9,0
MZ_Serchhip,10,0
MZ_Serchhip,11,84
MZ_Serchhip,12,325
MZ_Serchhip,13,100
MZ_Serchhip,14,136
MZ_Serchhip,15,116
MZ_Serchhip,16,0
MZ_Serchhip,17,0
NL_Dimapur,1,57
NL_Dimapur,2,130
NL_Dimapur,3,1136
NL_Dimapur,4,654
NL_Dimapur,5,1528
NL_Dimapur,6,1778
NL_Dimapur,7,1041
NL_Dimapur,8,169
NL_Dimapur,9,54
NL_Dimapur,10,4
NL_Dimapur,11,13
NL_Dimapur,12,2211
NL_Dimapur,13,3121
NL_Dimapur,14,637
NL_Dimapur,15,745
NL_Dimapur,16,212
NL_Dimapur,17,0
NL_Kiphire,1,4
NL_Kiphire,2,0
NL_Kiphire,3,0
NL_Kiphire,4,12
NL_Kiphire,5,0
NL_Kiphire,6,176
NL_Kiphire,7,16
NL_Kiphire,8,2
NL_Kiphire,9,0
NL_Kiphire,10,0
NL_Kiphire,11,0
NL_Kiphire,12,29
NL_Kiphire,13,75
NL_Kiphire,14,46
NL_Kiphire,15,39
NL_Kiphire,16,1
NL_Kiphire,17,0
NL_Kohima,1,21
NL_Kohima,2,55
NL_Kohima,3,436
NL_Kohima,4,765
NL_Kohima,5,807
NL_Kohima,6,727
NL_Kohima,7,675
NL_Kohima,8,253
NL_Kohima,9,118
NL_Kohima,10,64
NL_Kohima,11,131
NL_Kohima,12,767
NL_Kohima,13,2169
NL_Kohima,14,745
NL_Kohima,15,953
NL_Kohima,16,145
NL_Kohima,17,0
NL_Longleng,1,2
NL_Longleng,2,3
NL_Longleng,3,2
NL_Longleng,4,10
NL_Longleng,5,60
NL_Longleng,6,0
NL_Longleng,7,1
NL_Longleng,8,0
NL_Longleng,9,0
NL_Longleng,10,0
NL_Longleng,11,23
NL_Longleng,12,89
NL_Longleng,13,32
NL_Longleng,14,99
NL_Longleng,15,8
NL_Longleng,16,0
NL_Longleng,17,0
NL_Mokokchung,1,0
NL_Mokokchung,2,2
NL_Mokokchung,3,16
NL_Mokokchung,4,11
NL_Mokokchung,5,26
NL_Mokokchung,6,62
NL_Mokokchung,7,6
NL_Mokokchung,8,56
NL_Mokokchung,9,13
NL_Mokokchung,10,1
NL_Mokokchung,11,2
NL_Mokokchung,12,62
NL_Mokokchung,13,558
NL_Mokokchung,14,652
NL_Mokokchung,15,415
NL_Mokokchung,16,121
NL_Mokokchung,17,0
NL_Mon,1,23
NL_Mon,2,74
NL_Mon,3,171
NL_Mon,4,56
NL_Mon,5,101
NL_Mon,6,109
NL_Mon,7,96
NL_Mon,8,4
NL_Mon,9,1
NL_Mon,10,0
NL_Mon,11,0
NL_Mon,12,65
NL_Mon,13,218
NL_Mon,14,128
NL_Mon,15,77
NL_Mon,16,6
NL_Mon,17,0
NL_Peren,1,53
NL_Peren,2,207
NL_Peren,3,71
NL_Peren,4,16
NL_Peren,5,14
NL_Peren,6,30
NL_Peren,7,171
NL_Peren,8,23
NL_Peren,9,4
NL_Peren,10,0
NL_Peren,11,0
NL_Peren,12,9
NL_Peren,13,58
NL_Peren,14,143
NL_Peren,15,121
NL_Peren,16,45
NL_Peren,17,0
NL_Phek,1,1
NL_Phek,2,9
NL_Phek,3,22
NL_Phek,4,2
NL_Phek,5,3
NL_Phek,6,4
NL_Phek,7,7
NL_Phek,8,3
NL_Phek,9,0
NL_Phek,10,0
NL_Phek,11,0
NL_Phek,12,22
NL_Phek,13,234
NL_Phek,14,107
NL_Phek,15,61
NL_Phek,16,5
NL_Phek,17,0
NL_Tuensang,1,7
NL_Tuensang,2,35
NL_Tuensang,3,11
NL_Tuensang,4,22
NL_Tuensang,5,40
NL_Tuensang,6,46
NL_Tuensang,7,83
NL_Tuensang,8,7
NL_Tuensang,9,4
NL_Tuensang,10,0
NL_Tuensang,11,2
NL_Tuensang,12,42
NL_Tuensang,13,336
NL_Tuensang,14,202
NL_Tuensang,15,127
NL_Tuensang,16,36
NL_Tuensang,17,0
